Valid,Comp,Source,RA,Dec,z,Cosmo,LDist,Type,Instrument,Line,Flux,Flux_err,Lum,Lum_err,FWHM,FWHM_err,Cont,Cont_err,LFIR,LFIR_err,LFIR_LIR,LFIR_LIR_err,LFIR_LIR_type,LIR,LIR_err,LIR_LFIR,LIR_LFIR_err,LIR_LFIR_type,Line_ref,Line_year,Line_ref_link,Cont_ref,Cont_year,Pub,Mag_min,Mag_max,Line_rf,Log_Lum,Log_Lum_me,Log_Lum_pe,
-,-,-,J2000.0,J2000.0,-,,[Mpc],-,-,-,[Jy km/s],[Jy km/s],[Lsun],[Lsun],[km/s],[km/s],[mJy],[mJy],[Lsun],[Lsun],[Lsun],[Lsun],,[Lsun],[Lsun],[Lsun],[Lsun],,-,-,-,-,-,-,-,-,[GHz],[Lsun],[Lsun],[Lsun],
S,M,SPT2147-50,"""21:47:19.05""","""-50:35:53.5""",3.7602,Vanilla,33303.9,SMG,ALMA,[CI]609um,,,2.50E+08,8.00E+07,,,,,4.10E+13,7.00E+12,4.10E+13,7.00E+12,LFIR,,,4.10E+13,7.00E+12,LFIR,Bothwell+17,2017,https://ui.adsabs.harvard.edu/abs/2017MNRAS.466.2825B/abstract,Bothwell+17,2015,1,6.2,6.7,492.16,8.397940009,0.1674910873,0.1205739312,
S,M,SPT2147-50,"""21:47:19.05""","""-50:35:53.5""",3.7602,Vanilla,33303.9,SMG,ALMA,[CI]609um,2.01,0.6,2.80E+09,2.12E+08,,,,,3.54E+13,4.59E+12,3.54E+13,4.59E+12,LFIR,,,3.54E+13,4.59E+12,LFIR,Gururajan+23,2023,https://ui.adsabs.harvard.edu/abs/2023A%26A...676A..89G/abstract,Reuter+20,2020,1,6.1,7,1461.1318,9.446714811,0.03430423117,0.03179183442,
S,M,SPT2147-50,"""21:47:19.05""","""-50:35:53.5""",3.7602,Vanilla,33303.9,SMG,ALMA,[CII]158um,101.9,14.3,2.80E+09,2.12E+08,,,,,3.54E+13,4.59E+12,3.54E+13,4.59E+12,LFIR,,,3.54E+13,4.59E+12,LFIR,Gururajan+23,2023,https://ui.adsabs.harvard.edu/abs/2023A%26A...676A..89G/abstract,Reuter+20,2020,1,6.1,7,1461.1318,9.446714811,0.03430423117,0.03179183442,
S,M,SPT2147-50,"""21:47:19.05""","""-50:35:53.5""",3.7602,Vanilla,33303.9,SMG,ALMA,[CII]158um,24.4,7.5,1.12E+10,3.45E+09,534,104,,,3.54E+13,4.59E+12,3.54E+13,4.59E+12,LFIR,,,3.54E+13,4.59E+12,LFIR,Cunningham+20,2020,https://ui.adsabs.harvard.edu/abs/2020MNRAS.494.4090C/abstract,Reuter+20,2020,1,6.1,7,1900.547,10.05066677,0.1595031217,0.1164008567,
S,M,SPT2147-50,"""21:47:19.05""","""-50:35:53.5""",3.7602,Vanilla,33303.9,SMG,APEX,[CII]158um,80.5,11.7,3.71E+10,5.39E+09,329,0,,,3.20E+13,2.00E+12,3.20E+13,2.00E+12,LFIR,,,3.20E+13,2.00E+12,LFIR,Gullberg+15,2015,https://ui.adsabs.harvard.edu/abs/2015MNRAS.449.2883G/abstract,Gullberg+15,2015,1,6.2,6.7,1900.547,10.56907282,0.06820744213,0.05893504069,
S,M,SPT2147-50,"""21:47:19.05""","""-50:35:53.5""",3.7602,Vanilla,33303.9,SMG,ALMA,[NII]205um,7.9,0.6,2.80E+09,2.12E+08,570,63,,,3.54E+13,4.59E+12,3.54E+13,4.59E+12,LFIR,,,3.54E+13,4.59E+12,LFIR,Cunningham+20,2020,https://ui.adsabs.harvard.edu/abs/2020MNRAS.494.4090C/abstract,Reuter+20,2020,1,6.1,7,1461.1318,9.446714811,0.03430423117,0.03179183442,
S,M,J2211-3206,"""22:11:12.391""","""-32:06:12.94""",6.3394,Vanilla,61517.7,QSO,ALMA,[CII]158um,1.12,0.33,1.14E+09,3.36E+08,529,0,0.57,0.04,1.74E+12,0.00E+00,1.74E+12,0.00E+00,LFIR,,,1.74E+12,0.00E+00,LFIR,Decarli+18,2018,https://ui.adsabs.harvard.edu/abs/2018ApJ...854...97D/abstract,Decarli+18,2018,1,1,1,1900.547,9.057469598,0.1515909314,0.1121499796,
X,M,J2215−0056 ,"""22:15:24.00""","""-00:56:43.8""",2.508,Vanilla,18603.1,QSO,ALMA,[CI]370um,,,,,,,,,,,3.29E+13,1.64E+13,LIR,3.29E+13,1.64E+13,3.29E+13,1.64E+13,LIR,Scholtz+23,2023,https://ui.adsabs.harvard.edu/abs/2023MNRAS.519.5246S/abstract,Scholtz+23,2023,1,1,1,809.34,0,0,#NUM!,
S,M,J2216-0016,"""22:16:44.47""","""-00:16:50.1""",6.0962,Vanilla,58786.1,QSO,ALMA,[CII]158um,1.05,0.08,1.01E+09,7.70E+07,356,33,0.136,0.027,2.80E+11,6.00E+10,2.80E+11,6.00E+10,LFIR,3.90E+11,8.00E+10,3.90E+11,8.00E+10,LIR,Izumi+18,2018,https://ui.adsabs.harvard.edu/abs/2018PASJ...70...36I/abstract,Izumi+18,2018,1,1,1,1900.547,9.004624703,0.0344175648,0.03188914441,
S,M,LAB1-ALMA3,"""22:17:26.11""","""+00:12:32.4""",3.0993,Vanilla,26431.9,LAB,ALMA,[CII]158um,16.8,2.1,5.66E+09,7.07E+08,275,30,,,,,5.80E+11,4.00E+10,LIR,5.80E+11,4.00E+10,5.80E+11,4.00E+10,LIR,Umehata+17,2017,https://ui.adsabs.harvard.edu/abs/2017ApJ...834L..16U/abstract,Umehata+17,2017,1,1,1,1900.547,9.752768298,0.05799194698,0.05115252245,
S,M,LAB1-ALMA3,"""22:17:26.11""","""+00:12:32.4""",3.0993,Vanilla,26431.9,LAB,ALMA,[NII]205um,0,0.35,0.00E+00,9.06E+07,,,,,,,5.80E+11,4.00E+10,LIR,5.80E+11,4.00E+10,5.80E+11,4.00E+10,LIR,Umehata+17,2017,https://ui.adsabs.harvard.edu/abs/2017ApJ...834L..16U/abstract,Umehata+17,2017,1,1,1,1461.1318,0,0,7.957337839,
X,M,ALMAJ221731.95+001820.3,"""22:17:31.95""","""+00:18:20.3""",6,Vanilla,57709,Candidate,ALMA,[CII]158um,0.7,0.1,6.58E+08,9.40E+07,220,45,0,0.2,0.00E+00,2.51E+11,0.00E+00,2.51E+11,LFIR,,,0.00E+00,2.51E+11,LFIR,Hayatsu+17,2017,https://ui.adsabs.harvard.edu/abs/2017PASJ...69...45H/abstract,Hayatsu+17,2017,1,1,1,1900.547,8.818399051,0.06694678963,0.05799194698,
X,M,ADF22.A1,"""22:17:32.43""","""+00:17:43.8""",3.092,Vanilla,26368,SB,ALMA,[CII]158um,,,,,,,,,,,,,,,,,,,Umehata+24,2024,https://ui.adsabs.harvard.edu/abs/2024arXiv241022155U/abstract,Umehata+24,,1,1,1,1900.547,0,0,#NUM!,
X,M,ALMAJ221737.43+001710.7,"""22:17:37.43""","""+00:17:10.7""",6.5,Vanilla,63328.1,Candidate,ALMA,[CII]158um,0.4,0.1,4.23E+08,1.06E+08,220,40,0,0.2,0.00E+00,2.51E+11,0.00E+00,2.51E+11,LFIR,,,0.00E+00,2.51E+11,LFIR,Hayatsu+17,2017,https://ui.adsabs.harvard.edu/abs/2017PASJ...69...45H/abstract,Hayatsu+17,2017,1,1,1,1900.547,8.626103598,0.1249387366,0.09691001301,
S,M,SA22.96,"""22:18:04.42""","""+00:21:54.4""",2.5169,Vanilla,20559.8,SMG,PdBI,[CI]609um,0.7,0.2,4.31E+07,1.23E+07,270,0,0.2,0.1,5.00E+12,1.00E+12,5.00E+12,1.00E+12,LFIR,,,5.00E+12,1.00E+12,LFIR,Alaghband-Zadeh+13,2013,https://ui.adsabs.harvard.edu/abs/2013MNRAS.435.1493A/abstract,Alaghband-Zadeh+13,2013,1,1,1,492.16,7.634115445,0.1461280357,0.1091444694,
S,M,VR7,"""22:18:56.36""","""+00:08:07.32""",6.534,Vanilla,63712,LAE,ALMA,[CII]158um,0.418,0.08,4.45E+08,8.52E+07,200,0,0,0.0106,,,0.00E+00,2.60E+10,LIR,0.00E+00,2.60E+10,0.00E+00,2.60E+10,LIR,Matthee+19,2019,https://ui.adsabs.harvard.edu/abs/2019ApJ...881..124M/abstract,Matthee+19,2019,1,1,1,1900.547,8.648505096,0.0922595815,0.07605306098,
S,M,J2219+0102,"""22:19:17.217""","""+01:02:48.90""",6.0391,Vanilla,58146.5,QSO,NOEMA,[CI]370um,0.216,0.055,8.73E+07,2.22E+07,361,0,0,0.015,,,1.80E+12,0.00E+00,LIR,1.80E+12,0.00E+00,1.80E+12,0.00E+00,LIR,Decarli+22,2022,https://ui.adsabs.harvard.edu/abs/2022A%26A...662A..60D/abstract,Decarli+22,2022,1,1,1,809.34,7.941148117,0.1276278751,0.09851553972,
S,M,J2219+0102,"""22:19:17.217""","""+01:02:48.90""",6.0391,Vanilla,58146.5,QSO,ALMA,[CII]158um,2.54,0.13,2.41E+09,1.23E+08,264,0,0.766,0.047,1.76E+12,1.10E+11,1.76E+12,1.10E+11,LFIR,,,1.76E+12,1.10E+11,LFIR,Willott+17,2017,https://ui.adsabs.harvard.edu/abs/2017ApJ...850..108W/abstract,Willott+17,2017,1,1,1,1900.547,9.382275692,0.02281667405,0.02167754474,
S,M,J2223+0857,"""22:23:07.13""","""+08:57:01.8""",2.291,Vanilla,18603.1,QSO,ALMA,[CI]370um,1.22,0.18,1.08E+08,1.59E+07,560,80,,,,,1.65E+14,8.24E+13,LIR,1.65E+14,8.24E+13,1.65E+14,8.24E+13,LIR,Scholtz+23,2023,https://ui.adsabs.harvard.edu/abs/2023MNRAS.519.5246S/abstract,Scholtz+23,2023,1,1,1,809.34,8.033366934,0.06932649138,0.059768205,
S,M,J2225-0014,"""22:25:09.19""","""-00:14:06.9""",4.8932,Vanilla,45470.7,QSO,ALMA,[CII]158um,8.05,0.73,5.58E+09,5.06E+08,445.5,22.4,13.13,0.21,,,2.24E+13,0.00E+00,LIR,2.24E+13,0.00E+00,2.24E+13,0.00E+00,LIR,Nguyen+20,2020,https://ui.adsabs.harvard.edu/abs/2020ApJ...895...74N/abstract,Nguyen+20,2020,1,1,1,1900.547,9.746819934,0.04128479931,0.03769863554,
S,M,SAv1.53,"""22:25:36.48""","""-29:56:49.56""",1.654,Vanilla,12304.9,SMG,Herschel,[CII]158um,154.901512,16.74610941,1.75E+10,1.89E+09,,,163,23,,,2.29E+13,8.00E+11,LIR,2.29E+13,8.00E+11,2.29E+13,8.00E+11,LIR,Zhang+18,2018,https://ui.adsabs.harvard.edu/abs/2018MNRAS.481...59Z/abstract,Zhang+18,2018,1,5,5,1900.547,10.24222287,0.04968778419,0.04458213265,
S,M,SAv1.53,"""22:25:36.48""","""-29:56:49.56""",1.654,Vanilla,12304.9,SMG,Herschel,[NII]122um,0,90.5868048,0.00E+00,1.32E+10,,,,,,,2.29E+13,8.00E+11,LIR,2.29E+13,8.00E+11,2.29E+13,8.00E+11,LIR,Zhang+18,2018,https://ui.adsabs.harvard.edu/abs/2018MNRAS.481...59Z/abstract,Zhang+18,2018,1,5,5,2459.38,0,0,10.12117918,
S,M,SAv1.53,"""22:25:36.48""","""-29:56:49.56""",1.654,Vanilla,12304.9,SMG,Herschel,[NII]205um,0,147.0303254,0.00E+00,1.27E+10,,,,,,,2.29E+13,8.00E+11,LIR,2.29E+13,8.00E+11,2.29E+13,8.00E+11,LIR,Zhang+18,2018,https://ui.adsabs.harvard.edu/abs/2018MNRAS.481...59Z/abstract,Zhang+18,2018,1,5,5,1461.1318,0,0,10.10538491,
S,M,SAv1.53,"""22:25:36.48""","""-29:56:49.56""",1.654,Vanilla,12304.9,SMG,Herschel,[OI]146um,0,61.7974856,0.00E+00,7.55E+09,,,,,,,2.29E+13,8.00E+11,LIR,2.29E+13,8.00E+11,2.29E+13,8.00E+11,LIR,Zhang+18,2018,https://ui.adsabs.harvard.edu/abs/2018MNRAS.481...59Z/abstract,Zhang+18,2018,1,5,5,2060.0688,0,0,9.878141128,
S,M,SAv1.53,"""22:25:36.48""","""-29:56:49.56""",1.654,Vanilla,12304.9,SMG,Herschel,[OIII]88um,0,119.5962558,0.00E+00,2.41E+10,,,,,,,2.29E+13,8.00E+11,LIR,2.29E+13,8.00E+11,2.29E+13,8.00E+11,LIR,Zhang+18,2018,https://ui.adsabs.harvard.edu/abs/2018MNRAS.481...59Z/abstract,Zhang+18,2018,1,5,5,3393.01,0,0,10.38159132,
S,M,IRASF22231-0512,"""22:25:47.3""","""-04:57:01.4""",1.403,Vanilla,10043.9,QSO,ZEUS,[CII]158um,1622,246.4,1.35E+11,2.04E+10,,,,,2.50E+14,0.00E+00,2.50E+14,0.00E+00,LFIR,,,2.50E+14,0.00E+00,LFIR,Stacey+10,2010,https://ui.adsabs.harvard.edu/abs/2010ApJ...724..957S/abstract,Dale+04,2004,1,1,1,1900.547,11.12901379,0.07155868273,0.06141900874,
S,M,BDF512,"""22:27:46.66""","""-35:07:07.7""",7.008,Vanilla,69086.4,LAE,Compilation,[CII]158um,0.00E+00,5.11E-02,0.00E+00,6.03E+07,,,,,0.00E+00,5.01E+10,0.00E+00,5.01E+10,LFIR,,,0.00E+00,5.01E+10,LFIR,Harikane+18,2018,https://ui.adsabs.harvard.edu/abs/2018ApJ...859...84H/abstract,Harikane+18,2018,1,1,1,1900.547,0,0,7.78,
S,M,BDF512,"""22:27:46.66""","""-35:07:07.7""",7.008,Vanilla,69086.4,LAE,ALMA,[CII]158um,0.00E+00,5.36E-02,0.00E+00,6.31E+07,,,,,0.00E+00,5.01E+10,0.00E+00,5.01E+10,LFIR,,,0.00E+00,5.01E+10,LFIR,Carniani+18,2018,https://ui.adsabs.harvard.edu/abs/2018MNRAS.478.1170C/abstract,Carniani+18,2018,1,1,1,1900.547,0,0,7.8,
S,M,BDF2203,"""22:27:49.92""","""-35:08:49.9""",6.12,"H0=67.74, OM=0.3117",59052.9,LAE,Compilation,[CII]158um,1.30E-01,2.43E-02,1.26E+08,2.36E+07,,,,,,,,,,,,,,,Harikane+18,2018,https://ui.adsabs.harvard.edu/abs/2018ApJ...859...84H/abstract,Harikane+18,2018,1,1,1,1900.547,0,0,7.8,
S,M,BDF3299,"""22:28:12.26""","""-35:09:59.4""",7.008,"H0=67.74, OM=0.3093",69086.4,LAE,Compilation,[CII]158um,0.00E+00,1.69E-02,0.00E+00,2.00E+07,,,,,,,,,,,,,,,Harikane+18,2018,https://ui.adsabs.harvard.edu/abs/2018ApJ...859...84H/abstract,Harikane+18,2018,1,1,1,1900.547,0,0,7.3,
S,C,J2228+0152C1,"""22:28:46.83""","""+22:28:4.83""",6.0774,Vanilla,58608.8,[CII]-emitter,ALMA,[CII]158um,0.352,0.058,3.38E+08,5.56E+07,334,30,0.188,0.029,,,,,,7.50E+11,1.01E+12,,,LIR,van Leeuwen+24,2024,https://ui.adsabs.harvard.edu/abs/2024MNRAS.534.2062V/abstract,van Leeuwen+24,2024,1,1,1,1900.547,8.5289167,0.0780520079,0.06613838948,
S,M,J2228+0152,"""22:28:47.71""","""+01:52:40.4""",6.0805,Vanilla,58610.2,QSO,ALMA,[CII]158um,0.253,0.059,2.43E+08,5.66E+07,266,0,0,0.047,0.00E+00,9.40E+10,0.00E+00,9.40E+10,LFIR,0.00E+00,1.34E+11,0.00E+00,1.34E+11,LIR,Izumi+19,2019,https://ui.adsabs.harvard.edu/abs/2019PASJ...71..111I/abstract,Izumi+19,2019,1,1,1,1900.547,8.384914954,0.1153187912,0.09103407284,
S,M,J2229+1457,"""22:29:01.649""","""+14:57:08.980""",6.1517,Vanilla,59408.4,QSO,ALMA,[CII]158um,0.582,0.075,5.68E+08,7.32E+07,351,0,0.054,0.029,1.24E+11,6.70E+10,1.24E+11,6.70E+10,LFIR,,,1.24E+11,6.70E+10,LFIR,Willott+15,2015,https://ui.adsabs.harvard.edu/abs/2015ApJ...801..123W/abstract,Willott+15,2015,1,1,1,1900.547,8.754121362,0.05991502532,0.05264238491,
S,M,J2229+1457,"""22:29:01.649""","""+14:57:08.980""",6.1517,Vanilla,59408.4,QSO,ALMA,[CII]158um,0.58,0.08,5.66E+08,7.80E+07,351,0,0.05,0.03,1.24E+11,6.70E+10,1.24E+11,6.70E+10,LFIR,,,1.24E+11,6.70E+10,LFIR,Eilers+20,2020,https://ui.adsabs.harvard.edu/abs/2020ApJ...900...37E/abstract,Eilers+20,2020,1,1,1,1900.547,8.752626371,0.06445798923,0.05611594198,
S,M,PJ338+29,"""22:32:55.150""","""+29:30:32.23""",6.666,Vanilla,65204.5,QSO,NOEMA,[CI]370um,0,0.045,0.00E+00,2.10E+07,399,0,0,0.019,2.10E+12,5.00E+11,2.10E+12,5.00E+11,LFIR,2.80E+12,6.00E+11,2.80E+12,6.00E+11,LIR,Decarli+22,2022,https://ui.adsabs.harvard.edu/abs/2022A%26A...662A..60D/abstract,Decarli+22,2022,1,1,1,809.34,0,0,7.322363181,
S,M,PJ338+29,"""22:32:55.150""","""+29:30:32.23""",6.666,Vanilla,65204.5,QSO,NOEMA,[CII]158um,1.72,0.88,1.89E+09,9.65E+08,740,0,0.972,0.215,2.10E+12,5.00E+11,2.10E+12,5.00E+11,LFIR,2.80E+12,6.00E+11,2.80E+12,6.00E+11,LIR,Mazzucchelli+17,2017,https://ui.adsabs.harvard.edu/abs/2017ApJ...849...91M/abstract,Mazzucchelli+17,2017,1,1,1,1900.547,9.275426723,0.3112491608,0.1794449011,
S,M,S5-z17-1,"""22:36:03.83""","""+33:54:16.6""",4.6108,Vanilla,42399.5,Candidate,ALMA,[CII]158um,0.35,0.07,2.22E+08,4.43E+07,118,20,,,,,0.00E+00,2.80E+11,LIR,0.00E+00,2.80E+11,0.00E+00,2.80E+11,LIR,Fujimoto+23,2023,https://ui.adsabs.harvard.edu/abs/2023ApJ...955..130F/abstract,Fujimoto+23,2023,1,1,1,1900.547,8.34567668,0.09691001301,0.07918124605,
S,M,HerBS-121,"""22:36:15.31""","""-34:33:02.3""",3.741,Vanilla,33101.6,SFG,ALMA,[CI]609um,0,0.27,0.00E+00,3.19E+07,,,,,,,2.70E+13,0.00E+00,LIR,2.70E+13,0.00E+00,2.70E+13,0.00E+00,LIR,Hagimoto+23,2023,https://ui.adsabs.harvard.edu/abs/2023MNRAS.521.5508H/abstract,Hagimoto+23,2023,1,10.7,14.7,492.16,0,0,7.504331435,
S,M,SAv1.44,"""22:38:29.472""","""-30:41:49.2""",1.33,Vanilla,9401.9,SMG,Herschel,[CII]158um,0,73.50873196,0.00E+00,5.51E+09,,,225,14,,,1.82E+13,9.00E+11,LIR,1.82E+13,9.00E+11,1.82E+13,9.00E+11,LIR,Zhang+18,2018,https://ui.adsabs.harvard.edu/abs/2018MNRAS.481...59Z/abstract,Zhang+18,2018,1,5,5,1900.547,0,0,9.741326219,
S,M,SAv1.44,"""22:38:29.472""","""-30:41:49.2""",1.33,Vanilla,9401.9,SMG,Herschel,[NII]122um,0,85.2085485,0.00E+00,8.27E+09,,,,,,,1.82E+13,9.00E+11,LIR,1.82E+13,9.00E+11,1.82E+13,9.00E+11,LIR,Zhang+18,2018,https://ui.adsabs.harvard.edu/abs/2018MNRAS.481...59Z/abstract,Zhang+18,2018,1,5,5,2459.38,0,0,9.917417478,
S,M,SAv1.44,"""22:38:29.472""","""-30:41:49.2""",1.33,Vanilla,9401.9,SMG,Herschel,[NII]205um,0,86.05392067,0.00E+00,4.96E+09,,,,,,,1.82E+13,9.00E+11,LIR,1.82E+13,9.00E+11,1.82E+13,9.00E+11,LIR,Zhang+18,2018,https://ui.adsabs.harvard.edu/abs/2018MNRAS.481...59Z/abstract,Zhang+18,2018,1,5,5,1461.1318,0,0,9.695568728,
S,M,SAv1.44,"""22:38:29.472""","""-30:41:49.2""",1.33,Vanilla,9401.9,SMG,Herschel,[OI]146um,0,67.81657001,0.00E+00,5.51E+09,,,,,,,1.82E+13,9.00E+11,LIR,1.82E+13,9.00E+11,1.82E+13,9.00E+11,LIR,Zhang+18,2018,https://ui.adsabs.harvard.edu/abs/2018MNRAS.481...59Z/abstract,Zhang+18,2018,1,5,5,2060.0688,0,0,9.741326219,
S,M,SAv1.44,"""22:38:29.472""","""-30:41:49.2""",1.33,Vanilla,9401.9,SMG,Herschel,[OIII]88um,0,109.1134479,0.00E+00,1.46E+10,,,,,,,1.82E+13,9.00E+11,LIR,1.82E+13,9.00E+11,1.82E+13,9.00E+11,LIR,Zhang+18,2018,https://ui.adsabs.harvard.edu/abs/2018MNRAS.481...59Z/abstract,Zhang+18,2018,1,5,5,3393.01,0,0,10.16457209,
S,M,HerBS-111,"""22:39:42.34""","""-33:33:04.1""",2.371,Vanilla,19121.7,SFG,ALMA,[CI]609um,2.9,0.3,1.61E+08,1.67E+07,,,,,,,2.27E+13,0.00E+00,LIR,2.27E+13,0.00E+00,2.27E+13,0.00E+00,LIR,Urquhart+22,2022,https://ui.adsabs.harvard.edu/abs/2022MNRAS.511.3017U/abstract,Urquhart+22,2022,1,3.6,5,492.16,8.206831899,0.04742464993,0.04275198042,
S,M,J2239+0207,"""22:39:47.48""","""+02:07:47.4""",6.2497,Vanilla,60508.8,QSO,ALMA,[CII]158um,0.955,0.085,9.53E+08,8.48E+07,607,0,1.11,0.026,2.17E+12,5.10E+10,2.17E+12,5.10E+10,LFIR,3.07E+12,7.20E+10,3.07E+12,7.20E+10,LIR,Izumi+19,2019,https://ui.adsabs.harvard.edu/abs/2019PASJ...71..111I/abstract,Izumi+19,2019,1,1,1,1900.547,8.97923237,0.04048411897,0.03702996772,
X,M,P340-18,"""22:40:48.997""","""-18:39:43.81""",6.01,Vanilla,57820.8,QSO,ALMA,[CII]158um,,,,,,,0.13,0.05,3.98E+11,0.00E+00,3.98E+11,0.00E+00,LFIR,,,3.98E+11,0.00E+00,LFIR,Decarli+18,2018,https://ui.adsabs.harvard.edu/abs/2018ApJ...854...97D/abstract,Decarli+18,2018,1,1,1,1900.547,0,0,#NUM!,
S,M,J2244+1346,"""22:44:53.06""","""+13:46:31.6""",4.6613,Vanilla,42947,QSO,ALMA,[CII]158um,3.86,0.29,2.49E+09,1.87E+08,283.1,7.4,3.34,0.09,,,5.13E+12,0.00E+00,LIR,5.13E+12,0.00E+00,5.13E+12,0.00E+00,LIR,Nguyen+20,2020,https://ui.adsabs.harvard.edu/abs/2020ApJ...895...74N/abstract,Nguyen+20,2020,1,1,1,1900.547,9.395448753,0.03391908856,0.03146079204,
S,M,W2246-0526,"""22:46:07.55""","""-05:26:35.0""",4.601,Vanilla,42293.4,Hot-DOG,ALMA,[CI]370um,0.41,0.45,1.10E+08,1.21E+08,368,128,,,3.50E+13,4.00E+12,3.50E+13,4.00E+12,LFIR,2.20E+14,4.00E+13,2.20E+14,4.00E+13,LIR,Fernandez-Aranda+24,2024,https://ui.adsabs.harvard.edu/abs/2024A%26A...682A.166F/abstract,Fernandez-Aranda+24,2024,1,1,1,809.34,8.042227828,#NUM!,0.3217145945,
S,M,W2246-0526,"""22:46:07.55""","""-05:26:35.0""",4.601,Vanilla,42293.4,Hot-DOG,ALMA,[CI]609um,0.00,0.08,0.00E+00,1.31E+07,,,,,3.50E+13,4.00E+12,3.50E+13,4.00E+12,LFIR,2.20E+14,4.00E+13,2.20E+14,4.00E+13,LIR,Fernandez-Aranda+24,2024,https://ui.adsabs.harvard.edu/abs/2024A%26A...682A.166F/abstract,Fernandez-Aranda+24,2024,1,1,1,492.16,0,0,7.116509267,
S,M,W2246-0526,"""22:46:07.55""","""-05:26:35.0""",4.601,Vanilla,42293.4,Hot-DOG,ALMA,[CII]158um,10.50,0.21,6.63E+09,1.30E+08,601,27,7.2,0.1,3.50E+13,4.00E+12,3.50E+13,4.00E+12,LFIR,2.20E+14,4.00E+13,2.20E+14,4.00E+13,LIR,Diaz-Santos+21,2021,https://ui.adsabs.harvard.edu/abs/2021A%26A...654A..37D/abstract,Diaz-Santos+21,2021,1,1,1,1900.547,9.821513528,0.008600171762,0.008433167537,
S,M,W2246-0526,"""22:46:07.55""","""-05:26:35.0""",4.601,"H0=70, OM=0.28, Flat",43246.7,Hot-DOG,ALMA,[CII]158um,9.3,0.3,6.14E+09,1.98E+08,500,0,7.4,0.6,3.50E+13,4.00E+12,3.50E+13,4.00E+12,LFIR,2.20E+14,4.00E+13,2.20E+14,4.00E+13,LIR,Diaz-Santos+16,2016,https://ui.adsabs.harvard.edu/abs/2016ApJ...816L...6D/abstract,Diaz-Santos+16,2016,1,1,1,1900.547,9.788035276,0.01424043911,0.01378828449,
S,M,W2246-0526,"""22:46:07.55""","""-05:26:35.0""",4.601,Vanilla,42293.4,Hot-DOG,ALMA,[NII]122um,6.27,0.89,5.12E+09,7.27E+08,801,121,,,3.50E+13,4.00E+12,3.50E+13,4.00E+12,LFIR,2.20E+14,4.00E+13,2.20E+14,4.00E+13,LIR,Fernandez-Aranda+24,2024,https://ui.adsabs.harvard.edu/abs/2024A%26A...682A.166F/abstract,Fernandez-Aranda+24,2024,1,1,1,2459.38,9.709406144,0.06648526516,0.05764548148,
S,M,W2246-0526,"""22:46:07.55""","""-05:26:35.0""",4.601,Vanilla,42293.4,Hot-DOG,ALMA,[NII]205um,0.68,0.08,3.30E+08,3.88E+07,894,140,,,3.50E+13,4.00E+12,3.50E+13,4.00E+12,LFIR,2.20E+14,4.00E+13,2.20E+14,4.00E+13,LIR,Fernandez-Aranda+24,2024,https://ui.adsabs.harvard.edu/abs/2024A%26A...682A.166F/abstract,Fernandez-Aranda+24,2024,1,1,1,1461.1318,8.518511272,0.05435766232,0.04830467957,
S,M,W2246-0526,"""22:46:07.55""","""-05:26:35.0""",4.601,Vanilla,42293.4,Hot-DOG,ALMA,[OI]146um,5.07,0.44,3.47E+09,3.01E+08,677,117,,,3.50E+13,4.00E+12,3.50E+13,4.00E+12,LFIR,2.20E+14,4.00E+13,2.20E+14,4.00E+13,LIR,Fernandez-Aranda+24,2024,https://ui.adsabs.harvard.edu/abs/2024A%26A...682A.166F/abstract,Fernandez-Aranda+24,2024,1,1,1,2060.0688,9.54020265,0.03942696832,0.03614363952,
S,M,W2246-0526,"""22:46:07.55""","""-05:26:35.0""",4.601,Vanilla,42293.4,Hot-DOG,ALMA,[OI]63um,20.60,2.90,3.25E+10,4.57E+09,679,111,,,3.50E+13,4.00E+12,3.50E+13,4.00E+12,LFIR,2.20E+14,4.00E+13,2.20E+14,4.00E+13,LIR,Fernandez-Aranda+24,2024,https://ui.adsabs.harvard.edu/abs/2024A%26A...682A.166F/abstract,Fernandez-Aranda+24,2024,1,1,1,4744.678,10.51138693,0.06589395401,0.0572006419,
S,M,W2246-0526,"""22:46:07.55""","""-05:26:35.0""",4.601,Vanilla,42293.4,Hot-DOG,ALMA,[OIII]88um,0.00,1.38,0.00E+00,1.56E+09,,,,,3.50E+13,4.00E+12,3.50E+13,4.00E+12,LFIR,2.20E+14,4.00E+13,2.20E+14,4.00E+13,LIR,Fernandez-Aranda+24,2024,https://ui.adsabs.harvard.edu/abs/2024A%26A...682A.166F/abstract,Fernandez-Aranda+24,2024,1,1,1,3393.01,0,0,9.191777192,
S,M,SMMJ2247-0206,"""22:47:10.2""","""-02:05:56""",1.158,Vanilla,7921.6,SMG,ZEUS,[CII]158um,316.2,71.48,1.82E+10,4.11E+09,,,,,2.00E+13,0.00E+00,2.00E+13,0.00E+00,LFIR,,,2.00E+13,0.00E+00,LFIR,Stacey+10,2010,https://ui.adsabs.harvard.edu/abs/2010ApJ...724..957S/abstract,Stacey+10,2010,1,1,1,1900.547,10.2594482,0.1112924016,0.0885115312,
