 freq,	    tau,          Transmission
    5.26000E+01,   4.14850E-01,   6.60440E-01
    5.27000E+01,   4.37628E-01,   6.45566E-01
    5.28000E+01,   4.69757E-01,   6.25154E-01
    5.29000E+01,   5.11827E-01,   5.99399E-01
    5.30000E+01,   5.70830E-01,   5.65057E-01
    5.31000E+01,   6.37944E-01,   5.28378E-01
    5.32000E+01,   6.58842E-01,   5.17450E-01
    5.33000E+01,   7.09195E-01,   4.92040E-01
    5.34000E+01,   7.80002E-01,   4.58405E-01
    5.35000E+01,   8.81468E-01,   4.14175E-01
    5.36000E+01,   1.20807E+00,   2.98774E-01
    5.37000E+01,   1.05402E+00,   3.48534E-01
    5.38000E+01,   1.12210E+00,   3.25595E-01
    5.39000E+01,   1.23335E+00,   2.91314E-01
    5.40000E+01,   1.39941E+00,   2.46743E-01
    5.41000E+01,   1.72819E+00,   1.77605E-01
    5.42000E+01,   1.76509E+00,   1.71172E-01
    5.43000E+01,   1.82069E+00,   1.61914E-01
    5.44000E+01,   1.97250E+00,   1.39109E-01
    5.45000E+01,   2.21840E+00,   1.08783E-01
    5.46000E+01,   2.63601E+00,   7.16466E-02
    5.47000E+01,   3.16212E+00,   4.23359E-02
    5.48000E+01,   2.97753E+00,   5.09185E-02
    5.49000E+01,   3.13274E+00,   4.35981E-02
    5.50000E+01,   3.45306E+00,   3.16487E-02
    5.51000E+01,   3.99628E+00,   1.83839E-02
    5.52000E+01,   5.35453E+00,   4.72669E-03
    5.53000E+01,   4.97771E+00,   6.88982E-03
    5.54000E+01,   4.97266E+00,   6.92469E-03
    5.55000E+01,   5.31287E+00,   4.92779E-03
    5.56000E+01,   5.97313E+00,   2.54626E-03
    5.57000E+01,   7.17382E+00,   7.66386E-04
    5.58000E+01,   9.63583E+00,   6.53453E-05
    5.59000E+01,   8.25273E+00,   2.60546E-04
    5.60000E+01,   8.53794E+00,   1.95894E-04
    5.61000E+01,   9.44685E+00,   7.89381E-05
    5.62000E+01,   1.12956E+01,   1.24280E-05
    5.63000E+01,   1.38676E+01,   9.49275E-07
    5.64000E+01,   1.42976E+01,   6.17508E-07
    5.65000E+01,   1.21346E+01,   5.37052E-06
    5.66000E+01,   1.16356E+01,   8.84558E-06
    5.67000E+01,   1.18866E+01,   6.88199E-06
    5.68000E+01,   1.29256E+01,   2.43488E-06
    5.69000E+01,   1.54466E+01,   1.95711E-07
    5.70000E+01,   1.80656E+01,   1.42623E-08
    5.71000E+01,   1.49806E+01,   3.11880E-07
    5.72000E+01,   1.42957E+01,   6.18694E-07
    5.73000E+01,   1.45137E+01,   4.97502E-07
    5.74000E+01,   1.55867E+01,   1.70134E-07
    5.75000E+01,   1.79417E+01,   1.61444E-08
    5.76000E+01,   2.61587E+01,   4.35933E-12
    5.77000E+01,   2.00467E+01,   1.96707E-09
    5.78000E+01,   1.81587E+01,   1.29945E-08
    5.79000E+01,   1.78168E+01,   1.82925E-08
    5.80000E+01,   1.85019E+01,   9.22028E-09
    5.81000E+01,   2.02774E+01,   1.56177E-09
    5.82000E+01,   2.36759E+01,   5.22032E-11
    5.83000E+01,   3.23318E+01,   9.08776E-15
    5.84000E+01,   3.09450E+01,   3.63703E-14
    5.85000E+01,   2.75379E+01,   1.09765E-12
    5.86000E+01,   2.32258E+01,   8.18748E-11
    5.87000E+01,   2.13848E+01,   5.16044E-10
    5.88000E+01,   2.08308E+01,   8.98015E-10
    5.89000E+01,   2.13689E+01,   5.24355E-10
    5.90000E+01,   2.31979E+01,   8.41968E-11
    5.91000E+01,   2.75959E+01,   1.03578E-12
    5.92000E+01,   3.05099E+01,   5.61994E-14
    5.93000E+01,   2.53039E+01,   1.02486E-11
    5.94000E+01,   2.46069E+01,   2.05761E-11
    5.95000E+01,   2.67019E+01,   2.53226E-12
    5.96000E+01,   3.59179E+01,   2.51795E-16
    5.97000E+01,   2.61989E+01,   4.18747E-12
    5.98000E+01,   2.39759E+01,   3.86708E-11
    5.99000E+01,   2.34189E+01,   6.74963E-11
    6.00000E+01,   2.40870E+01,   3.46071E-11
    6.01000E+01,   2.60860E+01,   4.68819E-12
    6.02000E+01,   3.01370E+01,   8.15968E-14
    6.03000E+01,   4.38370E+01,   9.15869E-20
    6.04000E+01,   3.93310E+01,   8.29389E-18
    6.05000E+01,   3.33140E+01,   3.40332E-15
    6.06000E+01,   2.71750E+01,   1.57772E-12
    6.07000E+01,   2.42321E+01,   2.99331E-11
    6.08000E+01,   2.29171E+01,   1.11492E-10
    6.09000E+01,   2.29221E+01,   1.10934E-10
    6.10000E+01,   2.44421E+01,   2.42621E-11
    6.11000E+01,   2.92361E+01,   2.00867E-13
    6.12000E+01,   2.91952E+01,   2.09264E-13
    6.13000E+01,   2.39514E+01,   3.96332E-11
    6.14000E+01,   2.19624E+01,   2.89648E-10
    6.15000E+01,   2.13992E+01,   5.08660E-10
    6.16000E+01,   2.20402E+01,   2.67942E-10
    6.17000E+01,   2.43333E+01,   2.70508E-11
    6.18000E+01,   4.05535E+01,   2.44260E-18
    6.19000E+01,   2.38334E+01,   4.45960E-11
    6.20000E+01,   2.14627E+01,   4.77370E-10
    6.21000E+01,   2.09224E+01,   8.19442E-10
    6.22000E+01,   2.17133E+01,   3.71559E-10
    6.23000E+01,   2.41543E+01,   3.23540E-11
    6.24000E+01,   3.30493E+01,   4.43489E-15
    6.25000E+01,   3.09183E+01,   3.73563E-14
    6.26000E+01,   2.18143E+01,   3.35876E-10
    6.27000E+01,   1.84613E+01,   9.60207E-09
    6.28000E+01,   1.68233E+01,   4.94007E-08
    6.29000E+01,   1.65513E+01,   6.48414E-08
    6.30000E+01,   2.35944E+01,   5.66355E-11
    6.31000E+01,   1.38275E+01,   9.88033E-07
    6.32000E+01,   1.17094E+01,   8.21644E-06
    6.33000E+01,   1.05724E+01,   2.56144E-05
    6.34000E+01,   1.00914E+01,   4.14361E-05
    6.35000E+01,   1.04354E+01,   2.93751E-05
    6.36000E+01,   1.06894E+01,   2.27858E-05
    6.37000E+01,   8.17928E+00,   2.80403E-04
    6.38000E+01,   7.11029E+00,   8.16654E-04
    6.39000E+01,   6.53491E+00,   1.45186E-03
    6.40000E+01,   6.34932E+00,   1.74794E-03
    6.41000E+01,   7.05543E+00,   8.62710E-04
    6.42000E+01,   5.79035E+00,   3.05693E-03
    6.43000E+01,   4.82316E+00,   8.04134E-03
    6.44000E+01,   4.29398E+00,   1.36506E-02
    6.45000E+01,   4.00499E+00,   1.82245E-02
    6.46000E+01,   3.96511E+00,   1.89660E-02
    6.47000E+01,   4.20833E+00,   1.48712E-02
    6.48000E+01,   3.19695E+00,   4.08866E-02
    6.49000E+01,   2.78089E+00,   6.19832E-02
    6.50000E+01,   2.52476E+00,   8.00779E-02
    6.51000E+01,   2.38701E+00,   9.19043E-02
    6.52000E+01,   2.51801E+00,   8.06196E-02
    6.53000E+01,   2.06840E+00,   1.26388E-01
    6.54000E+01,   1.76770E+00,   1.70726E-01
    6.55000E+01,   1.58010E+00,   2.05953E-01
    6.56000E+01,   1.45778E+00,   2.32753E-01
    6.57000E+01,   1.40298E+00,   2.45864E-01
    6.58000E+01,   1.33439E+00,   2.63318E-01
    6.59000E+01,   1.11854E+00,   3.26758E-01
    6.60000E+01,   9.97672E-01,   3.68737E-01
    6.61000E+01,   9.12794E-01,   4.01401E-01
    6.62000E+01,   8.55672E-01,   4.24998E-01
    6.63000E+01,   1.00712E+00,   3.65268E-01
    6.64000E+01,   7.22312E-01,   4.85628E-01
    6.65000E+01,   6.48973E-01,   5.22582E-01
    6.66000E+01,   5.95411E-01,   5.51336E-01
    6.67000E+01,   5.55397E-01,   5.73845E-01
    6.68000E+01,   5.32862E-01,   5.86923E-01
    6.69000E+01,   4.86773E-01,   6.14606E-01
    6.70000E+01,   4.43628E-01,   6.41704E-01
    6.71000E+01,   4.11583E-01,   6.62601E-01
    6.72000E+01,   3.86475E-01,   6.79448E-01
    6.73000E+01,   3.67863E-01,   6.92212E-01
    6.74000E+01,   3.50611E-01,   7.04257E-01
    6.75000E+01,   3.22727E-01,   7.24171E-01
    6.76000E+01,   3.03290E-01,   7.38385E-01
    6.77000E+01,   2.87281E-01,   7.50301E-01
    6.78000E+01,   2.73793E-01,   7.60489E-01
    6.79000E+01,   2.77584E-01,   7.57612E-01
    6.80000E+01,   2.48621E-01,   7.79875E-01
    6.81000E+01,   2.36930E-01,   7.89046E-01
    6.82000E+01,   2.26780E-01,   7.97096E-01
    6.83000E+01,   2.17843E-01,   8.04252E-01
    6.84000E+01,   2.10327E-01,   8.10319E-01
    6.85000E+01,   2.01861E-01,   8.17208E-01
    6.86000E+01,   1.94222E-01,   8.23475E-01
    6.87000E+01,   1.87375E-01,   8.29133E-01
    6.88000E+01,   1.81137E-01,   8.34321E-01
    6.89000E+01,   1.75404E-01,   8.39118E-01
    6.90000E+01,   1.69953E-01,   8.43705E-01
    6.91000E+01,   1.64632E-01,   8.48206E-01
    6.92000E+01,   1.59722E-01,   8.52381E-01
    6.93000E+01,   1.55134E-01,   8.56300E-01
    6.94000E+01,   1.50837E-01,   8.59988E-01
    6.95000E+01,   1.46784E-01,   8.63480E-01
    6.96000E+01,   1.42955E-01,   8.66793E-01
    6.97000E+01,   1.39316E-01,   8.69953E-01
    6.98000E+01,   1.35857E-01,   8.72967E-01
    6.99000E+01,   1.32549E-01,   8.75860E-01
    7.00000E+01,   1.29401E-01,   8.78621E-01
    7.01000E+01,   1.26383E-01,   8.81277E-01
    7.02000E+01,   1.23487E-01,   8.83833E-01
    7.03000E+01,   1.20708E-01,   8.86293E-01
    7.04000E+01,   1.18041E-01,   8.88660E-01
    7.05000E+01,   1.15475E-01,   8.90943E-01
    7.06000E+01,   1.13005E-01,   8.93146E-01
    7.07000E+01,   1.10618E-01,   8.95281E-01
    7.08000E+01,   1.08330E-01,   8.97331E-01
    7.09000E+01,   1.06116E-01,   8.99321E-01
    7.10000E+01,   1.03982E-01,   9.01242E-01
    7.11000E+01,   1.01920E-01,   9.03102E-01
    7.12000E+01,   9.99289E-02,   9.04902E-01
    7.13000E+01,   9.80068E-02,   9.06643E-01
    7.14000E+01,   9.61592E-02,   9.08319E-01
    7.15000E+01,   9.43559E-02,   9.09959E-01
    7.16000E+01,   9.25978E-02,   9.11560E-01
    7.17000E+01,   9.09013E-02,   9.13108E-01
    7.18000E+01,   8.92609E-02,   9.14607E-01
    7.19000E+01,   8.76485E-02,   9.16083E-01
    7.20000E+01,   8.61082E-02,   9.17495E-01
    7.21000E+01,   8.46146E-02,   9.18866E-01
    7.22000E+01,   8.31657E-02,   9.20199E-01
    7.23000E+01,   8.17605E-02,   9.21493E-01
    7.24000E+01,   8.03995E-02,   9.22748E-01
    7.25000E+01,   7.90867E-02,   9.23960E-01
    7.26000E+01,   7.77852E-02,   9.25163E-01
    7.27000E+01,   7.65325E-02,   9.26323E-01
    7.28000E+01,   7.53029E-02,   9.27463E-01
    7.29000E+01,   7.41144E-02,   9.28565E-01
    7.30000E+01,   7.29593E-02,   9.29639E-01
    7.31000E+01,   7.18356E-02,   9.30684E-01
    7.32000E+01,   7.07423E-02,   9.31702E-01
    7.33000E+01,   6.96781E-02,   9.32694E-01
    7.34000E+01,   6.86413E-02,   9.33662E-01
    7.35000E+01,   6.76320E-02,   9.34604E-01
    7.36000E+01,   6.66512E-02,   9.35521E-01
    7.37000E+01,   6.56894E-02,   9.36422E-01
    7.38000E+01,   6.47576E-02,   9.37295E-01
    7.39000E+01,   6.38711E-02,   9.38126E-01
    7.40000E+01,   6.29598E-02,   9.38981E-01
    7.41000E+01,   6.20861E-02,   9.39802E-01
    7.42000E+01,   6.12380E-02,   9.40599E-01
    7.43000E+01,   6.04122E-02,   9.41376E-01
    7.44000E+01,   5.96050E-02,   9.42137E-01
    7.45000E+01,   5.88191E-02,   9.42877E-01
    7.46000E+01,   5.80507E-02,   9.43602E-01
    7.47000E+01,   5.73017E-02,   9.44309E-01
    7.48000E+01,   5.65696E-02,   9.45001E-01
    7.49000E+01,   5.58533E-02,   9.45678E-01
    7.50000E+01,   5.51562E-02,   9.46337E-01
    7.51000E+01,   5.44835E-02,   9.46974E-01
    7.52000E+01,   5.38088E-02,   9.47613E-01
    7.53000E+01,   5.31590E-02,   9.48229E-01
    7.54000E+01,   5.25230E-02,   9.48832E-01
    7.55000E+01,   5.19042E-02,   9.49420E-01
    7.56000E+01,   5.13066E-02,   9.49987E-01
    7.57000E+01,   5.07241E-02,   9.50541E-01
    7.58000E+01,   5.01796E-02,   9.51059E-01
    7.59000E+01,   4.96295E-02,   9.51582E-01
    7.60000E+01,   4.90825E-02,   9.52103E-01
    7.61000E+01,   4.85988E-02,   9.52563E-01
    7.62000E+01,   4.82007E-02,   9.52942E-01
    7.63000E+01,   4.80612E-02,   9.53075E-01
    7.64000E+01,   4.96975E-02,   9.51517E-01
    7.65000E+01,   4.92848E-02,   9.51910E-01
    7.66000E+01,   4.74836E-02,   9.53626E-01
    7.67000E+01,   4.59404E-02,   9.55099E-01
    7.68000E+01,   4.51775E-02,   9.55828E-01
    7.69000E+01,   4.45928E-02,   9.56387E-01
    7.70000E+01,   4.40785E-02,   9.56879E-01
    7.71000E+01,   4.36035E-02,   9.57333E-01
    7.72000E+01,   4.31589E-02,   9.57759E-01
    7.73000E+01,   4.27471E-02,   9.58154E-01
    7.74000E+01,   4.23911E-02,   9.58495E-01
    7.75000E+01,   4.22143E-02,   9.58664E-01
    7.76000E+01,   4.41946E-02,   9.56768E-01
    7.77000E+01,   4.14258E-02,   9.59421E-01
    7.78000E+01,   4.07675E-02,   9.60052E-01
    7.79000E+01,   4.03007E-02,   9.60501E-01
    7.80000E+01,   3.98901E-02,   9.60895E-01
    7.81000E+01,   3.94988E-02,   9.61271E-01
    7.82000E+01,   3.91263E-02,   9.61629E-01
    7.83000E+01,   3.87726E-02,   9.61969E-01
    7.84000E+01,   3.84136E-02,   9.62315E-01
    7.85000E+01,   3.80793E-02,   9.62637E-01
    7.86000E+01,   3.77343E-02,   9.62969E-01
    7.87000E+01,   3.74085E-02,   9.63283E-01
    7.88000E+01,   3.70918E-02,   9.63588E-01
    7.89000E+01,   3.68065E-02,   9.63863E-01
    7.90000E+01,   3.67523E-02,   9.63915E-01
    7.91000E+01,   3.61836E-02,   9.64463E-01
    7.92000E+01,   3.58604E-02,   9.64775E-01
    7.93000E+01,   3.55607E-02,   9.65064E-01
    7.94000E+01,   3.52708E-02,   9.65344E-01
    7.95000E+01,   3.49881E-02,   9.65617E-01
    7.96000E+01,   3.47116E-02,   9.65884E-01
    7.97000E+01,   3.44410E-02,   9.66145E-01
    7.98000E+01,   3.41757E-02,   9.66402E-01
    7.99000E+01,   3.39159E-02,   9.66653E-01
    8.00000E+01,   3.36604E-02,   9.66900E-01
    8.01000E+01,   3.34112E-02,   9.67141E-01
    8.02000E+01,   3.31799E-02,   9.67365E-01
    8.03000E+01,   3.29203E-02,   9.67616E-01
    8.04000E+01,   3.26796E-02,   9.67849E-01
    8.05000E+01,   3.24428E-02,   9.68078E-01
    8.06000E+01,   3.22094E-02,   9.68304E-01
    8.07000E+01,   3.19800E-02,   9.68526E-01
    8.08000E+01,   3.17810E-02,   9.68719E-01
    8.09000E+01,   3.15385E-02,   9.68954E-01
    8.10000E+01,   3.12925E-02,   9.69192E-01
    8.11000E+01,   3.10693E-02,   9.69408E-01
    8.12000E+01,   3.08550E-02,   9.69616E-01
    8.13000E+01,   3.06876E-02,   9.69779E-01
    8.14000E+01,   3.04235E-02,   9.70035E-01
    8.15000E+01,   3.02016E-02,   9.70250E-01
    8.16000E+01,   2.99930E-02,   9.70452E-01
    8.17000E+01,   2.97939E-02,   9.70646E-01
    8.18000E+01,   2.95918E-02,   9.70842E-01
    8.19000E+01,   2.93953E-02,   9.71033E-01
    8.20000E+01,   2.92007E-02,   9.71222E-01
    8.21000E+01,   2.90109E-02,   9.71406E-01
    8.22000E+01,   2.88249E-02,   9.71587E-01
    8.23000E+01,   2.86415E-02,   9.71765E-01
    8.24000E+01,   2.84624E-02,   9.71939E-01
    8.25000E+01,   2.82867E-02,   9.72110E-01
    8.26000E+01,   2.81137E-02,   9.72278E-01
    8.27000E+01,   2.79444E-02,   9.72442E-01
    8.28000E+01,   2.77763E-02,   9.72606E-01
    8.29000E+01,   2.76127E-02,   9.72765E-01
    8.30000E+01,   2.74515E-02,   9.72922E-01
    8.31000E+01,   2.72929E-02,   9.73076E-01
    8.32000E+01,   2.71405E-02,   9.73225E-01
    8.33000E+01,   2.69839E-02,   9.73377E-01
    8.34000E+01,   2.68331E-02,   9.73524E-01
    8.35000E+01,   2.66852E-02,   9.73668E-01
    8.36000E+01,   2.65411E-02,   9.73808E-01
    8.37000E+01,   2.63991E-02,   9.73946E-01
    8.38000E+01,   2.62596E-02,   9.74082E-01
    8.39000E+01,   2.61207E-02,   9.74218E-01
    8.40000E+01,   2.59813E-02,   9.74353E-01
    8.41000E+01,   2.58473E-02,   9.74484E-01
    8.42000E+01,   2.57180E-02,   9.74610E-01
    8.43000E+01,   2.55860E-02,   9.74739E-01
    8.44000E+01,   2.54585E-02,   9.74863E-01
    8.45000E+01,   2.53333E-02,   9.74985E-01
    8.46000E+01,   2.52103E-02,   9.75105E-01
    8.47000E+01,   2.50896E-02,   9.75223E-01
    8.48000E+01,   2.49707E-02,   9.75338E-01
    8.49000E+01,   2.48536E-02,   9.75453E-01
    8.50000E+01,   2.47389E-02,   9.75565E-01
    8.51000E+01,   2.46276E-02,   9.75673E-01
    8.52000E+01,   2.45154E-02,   9.75783E-01
    8.53000E+01,   2.44039E-02,   9.75891E-01
    8.54000E+01,   2.42968E-02,   9.75996E-01
    8.55000E+01,   2.41911E-02,   9.76099E-01
    8.56000E+01,   2.40863E-02,   9.76201E-01
    8.57000E+01,   2.39837E-02,   9.76302E-01
    8.58000E+01,   2.38832E-02,   9.76400E-01
    8.59000E+01,   2.37841E-02,   9.76497E-01
    8.60000E+01,   2.36872E-02,   9.76591E-01
    8.61000E+01,   2.35923E-02,   9.76684E-01
    8.62000E+01,   2.34985E-02,   9.76775E-01
    8.63000E+01,   2.34059E-02,   9.76866E-01
    8.64000E+01,   2.33155E-02,   9.76954E-01
    8.65000E+01,   2.32274E-02,   9.77040E-01
    8.66000E+01,   2.31414E-02,   9.77124E-01
    8.67000E+01,   2.30713E-02,   9.77193E-01
    8.68000E+01,   2.29723E-02,   9.77290E-01
    8.69000E+01,   2.28870E-02,   9.77373E-01
    8.70000E+01,   2.28042E-02,   9.77454E-01
    8.71000E+01,   2.27234E-02,   9.77533E-01
    8.72000E+01,   2.26450E-02,   9.77609E-01
    8.73000E+01,   2.25680E-02,   9.77685E-01
    8.74000E+01,   2.24922E-02,   9.77759E-01
    8.75000E+01,   2.24179E-02,   9.77832E-01
    8.76000E+01,   2.23448E-02,   9.77903E-01
    8.77000E+01,   2.22746E-02,   9.77972E-01
    8.78000E+01,   2.22014E-02,   9.78043E-01
    8.79000E+01,   2.21323E-02,   9.78111E-01
    8.80000E+01,   2.20638E-02,   9.78178E-01
    8.81000E+01,   2.19962E-02,   9.78244E-01
    8.82000E+01,   2.19300E-02,   9.78309E-01
    8.83000E+01,   2.18642E-02,   9.78373E-01
    8.84000E+01,   2.18012E-02,   9.78435E-01
    8.85000E+01,   2.17425E-02,   9.78492E-01
    8.86000E+01,   2.16812E-02,   9.78552E-01
    8.87000E+01,   2.16163E-02,   9.78616E-01
    8.88000E+01,   2.15546E-02,   9.78676E-01
    8.89000E+01,   2.14960E-02,   9.78733E-01
    8.90000E+01,   2.14387E-02,   9.78789E-01
    8.91000E+01,   2.13817E-02,   9.78845E-01
    8.92000E+01,   2.13271E-02,   9.78899E-01
    8.93000E+01,   2.12733E-02,   9.78951E-01
    8.94000E+01,   2.12210E-02,   9.79003E-01
    8.95000E+01,   2.11694E-02,   9.79053E-01
    8.96000E+01,   2.11187E-02,   9.79103E-01
    8.97000E+01,   2.10692E-02,   9.79151E-01
    8.98000E+01,   2.10218E-02,   9.79198E-01
    8.99000E+01,   2.09751E-02,   9.79243E-01
    9.00000E+01,   2.09297E-02,   9.79288E-01
    9.01000E+01,   2.08865E-02,   9.79330E-01
    9.02000E+01,   2.08451E-02,   9.79371E-01
    9.03000E+01,   2.08215E-02,   9.79394E-01
    9.04000E+01,   2.07647E-02,   9.79449E-01
    9.05000E+01,   2.07192E-02,   9.79494E-01
    9.06000E+01,   2.06801E-02,   9.79532E-01
    9.07000E+01,   2.06484E-02,   9.79563E-01
    9.08000E+01,   2.06438E-02,   9.79568E-01
    9.09000E+01,   2.05804E-02,   9.79630E-01
    9.10000E+01,   2.05395E-02,   9.79670E-01
    9.11000E+01,   2.05005E-02,   9.79708E-01
    9.12000E+01,   2.04676E-02,   9.79740E-01
    9.13000E+01,   2.04338E-02,   9.79774E-01
    9.14000E+01,   2.04006E-02,   9.79806E-01
    9.15000E+01,   2.03700E-02,   9.79836E-01
    9.16000E+01,   2.03408E-02,   9.79865E-01
    9.17000E+01,   2.03129E-02,   9.79892E-01
    9.18000E+01,   2.02862E-02,   9.79918E-01
    9.19000E+01,   2.02609E-02,   9.79943E-01
    9.20000E+01,   2.02367E-02,   9.79967E-01
    9.21000E+01,   2.02147E-02,   9.79988E-01
    9.22000E+01,   2.01934E-02,   9.80009E-01
    9.23000E+01,   2.01740E-02,   9.80028E-01
    9.24000E+01,   2.01544E-02,   9.80047E-01
    9.25000E+01,   2.01343E-02,   9.80067E-01
    9.26000E+01,   2.01181E-02,   9.80083E-01
    9.27000E+01,   2.01040E-02,   9.80097E-01
    9.28000E+01,   2.00922E-02,   9.80108E-01
    9.29000E+01,   2.00837E-02,   9.80117E-01
    9.30000E+01,   2.00787E-02,   9.80122E-01
    9.31000E+01,   2.00793E-02,   9.80121E-01
    9.32000E+01,   2.00878E-02,   9.80113E-01
    9.33000E+01,   2.01134E-02,   9.80088E-01
    9.34000E+01,   2.01449E-02,   9.80057E-01
    9.35000E+01,   2.02089E-02,   9.79994E-01
    9.36000E+01,   2.03524E-02,   9.79853E-01
    9.37000E+01,   2.07117E-02,   9.79501E-01
    9.38000E+01,   2.21479E-02,   9.78096E-01
    9.39000E+01,   2.30719E-02,   9.77192E-01
    9.40000E+01,   2.24800E-02,   9.77771E-01
    9.41000E+01,   2.07600E-02,   9.79454E-01
    9.42000E+01,   2.03405E-02,   9.79865E-01
    9.43000E+01,   2.01684E-02,   9.80034E-01
    9.44000E+01,   2.00839E-02,   9.80116E-01
    9.45000E+01,   2.00492E-02,   9.80150E-01
    9.46000E+01,   1.99988E-02,   9.80200E-01
    9.47000E+01,   1.99818E-02,   9.80217E-01
    9.48000E+01,   1.99683E-02,   9.80230E-01
    9.49000E+01,   1.99561E-02,   9.80242E-01
    9.50000E+01,   1.99542E-02,   9.80244E-01
    9.51000E+01,   1.99587E-02,   9.80239E-01
    9.52000E+01,   1.99693E-02,   9.80229E-01
    9.53000E+01,   1.99871E-02,   9.80211E-01
    9.54000E+01,   2.00164E-02,   9.80183E-01
    9.55000E+01,   2.00621E-02,   9.80138E-01
    9.56000E+01,   2.01466E-02,   9.80055E-01
    9.57000E+01,   2.03410E-02,   9.79864E-01
    9.58000E+01,   2.17595E-02,   9.78476E-01
    9.59000E+01,   2.05677E-02,   9.79642E-01
    9.60000E+01,   2.07728E-02,   9.79441E-01
    9.61000E+01,   2.15801E-02,   9.78651E-01
    9.62000E+01,   2.61550E-02,   9.74184E-01
    9.63000E+01,   2.29919E-02,   9.77270E-01
    9.64000E+01,   2.10886E-02,   9.79132E-01
    9.65000E+01,   2.05717E-02,   9.79638E-01
    9.66000E+01,   2.03632E-02,   9.79843E-01
    9.67000E+01,   2.02653E-02,   9.79939E-01
    9.68000E+01,   2.02177E-02,   9.79985E-01
    9.69000E+01,   2.02005E-02,   9.80002E-01
    9.70000E+01,   2.01754E-02,   9.80027E-01
    9.71000E+01,   2.01719E-02,   9.80030E-01
    9.72000E+01,   2.01765E-02,   9.80026E-01
    9.73000E+01,   2.01872E-02,   9.80015E-01
    9.74000E+01,   2.02057E-02,   9.79997E-01
    9.75000E+01,   2.02252E-02,   9.79978E-01
    9.76000E+01,   2.02405E-02,   9.79963E-01
    9.77000E+01,   2.02646E-02,   9.79939E-01
    9.78000E+01,   2.02964E-02,   9.79908E-01
    9.79000E+01,   2.03877E-02,   9.79819E-01
    9.80000E+01,   2.03659E-02,   9.79840E-01
    9.81000E+01,   2.03694E-02,   9.79837E-01
    9.82000E+01,   2.03934E-02,   9.79813E-01
    9.83000E+01,   2.04263E-02,   9.79781E-01
    9.84000E+01,   2.04568E-02,   9.79751E-01
    9.85000E+01,   2.04897E-02,   9.79719E-01
    9.86000E+01,   2.05307E-02,   9.79679E-01
    9.87000E+01,   2.05681E-02,   9.79642E-01
